"__mclCluster","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000371067",,,"0.9",,,,,"0.901","0.057"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000416040","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000416040",,,"0.6",,,,,"0.743","0.384"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000351250","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000351250","0.059",,,,,,,"0.409","0.398"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000433295",,,,"0.163",,,,"0.646","0.595"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000413625","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000413625","0.042",,,"0.192",,,,"0.536","0.448"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000437256","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000437256","0.068",,,,,,,"0.441","0.426"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000362680",,,"0.6",,,,,"0.658","0.181"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000399968","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000399968","0.062",,,,,,,"0.419","0.406"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000377001","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000377001",,,,,,,,"0.451","0.452"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000354791","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000354791","0.052",,,,,,,"0.545","0.541"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000353401","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000353401","0.061",,,,,,,"0.424","0.412"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000371472","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000371472","0.063",,,,,,,"0.537","0.527"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000363193","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000363193","0.073",,,,,,,"0.408","0.388"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000376475","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000376475",,,,"0.251",,,,"0.541","0.414"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000378307","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000378307","0.497",,,,,,,"0.544","0.132"
"1","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000443824","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000443824","0.063",,"0.8","0.731",,,,"0.99","0.838"
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000355094","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000355094",,,"0.6",,,,,"0.6",
,"pp","9606.ENSP00000348573 (pp) 9606.ENSP00000410603","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000410603",,,"0.6",,,,,"0.691","0.261"
"1","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000358363","false","pp","9606.ENSP00000348573 (pp) 9606.ENSP00000358363","0.073",,,"0.79",,,,"0.991","0.958"
,"pp","9606.ENSP00000349131 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000407586","0.062",,,"0.281",,,,"0.434","0.229"
,"pp","9606.ENSP00000349131 (pp) 9606.ENSP00000361818","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000361818",,,,,,,,"0.9","0.9"
,"pp","9606.ENSP00000349131 (pp) 9606.ENSP00000410715","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000410715","0.099",,,,,,,"0.408","0.371"
,"pp","9606.ENSP00000349131 (pp) 9606.ENSP00000415151","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000415151",,,"0.9",,,,,"0.9",
,"pp","9606.ENSP00000349131 (pp) 9606.ENSP00000463069","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000463069","0.063",,"0.8","0.155",,,,"0.944","0.688"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000360266",,,"0.65","0.236",,,,"0.75","0.143"
"1","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000357196","false","pp","9606.ENSP00000349131 (pp) 9606.ENSP00000357196","0.062",,,,,,,"0.707","0.701"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000365858","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000365858",,,"0.9","0.182",,,,"0.941","0.345"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000479904","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000479904","0.119",,,"0.137",,,,"0.57","0.481"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000405574","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000405574","0.09",,,"0.304",,,,"0.418","0.156"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000418960","0.062",,,"0.056",,,,"0.564","0.547"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000354522","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000354522","0.125",,,"0.31",,,,"0.49","0.223"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000351250","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000351250","0.104",,,"0.282",,,,"0.463","0.233"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000349748","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000349748","0.524",,,"0.281",,,,"0.663","0.094"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000353458","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000353458","0.126",,,"0.171",,,,"0.426","0.271"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000442924","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000442924","0.145",,,"0.153",,,,"0.414","0.256"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000366404","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000366404",,,,"0.282",,,,"0.72","0.626"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000380136","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000380136","0.062",,"0.9","0.162",,,,"0.923","0.137"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000349723","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000349723",,,,"0.52",,,,"0.626","0.253"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000352252","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000352252",,,,"0.867",,,,"0.884","0.158"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000378307","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000378307","0.286",,,"0.171",,,,"0.581","0.35"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000395654","0.429",,,"0.835",,,,"0.933","0.35"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000482313","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000482313","0.105",,,"0.392",,,"0.048","0.472","0.102"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000377298","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000377298","0.136",,,"0.283",,,,"0.495","0.251"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000400142","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000400142","0.189",,,"0.281",,,,"0.535","0.267"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000356405","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000356405","0.305",,,"0.341",,,,"0.567","0.132"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000436786","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000436786","0.091",,,"0.355",,,,"0.45","0.138"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000384371",,,,"0.224",,,,"0.569","0.468"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000363193","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000363193","0.227",,,,,,,"0.409","0.268"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000378414","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000378414","0.158",,,"0.232",,,,"0.561","0.376"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000435210","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000435210","0.2",,,"0.27",,,,"0.402","0.059"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000369497","0.063",,,"0.065",,,,"0.414","0.385"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000479618",,,,"0.273",,,,"0.486","0.322"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000368632",,,,"0.161",,,,"0.962","0.957"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000369695","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000369695","0.062",,,"0.368",,,,"0.404","0.076"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000362820","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000362820","0.308",,,"0.289",,,,"0.501","0.068"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000356448","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000356448","0.294",,,"0.282",,,,"0.471",
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000380414","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000380414","0.22",,,"0.286",,,,"0.463","0.114"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000388940","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000388940","0.065",,,"0.182",,,,"0.534","0.439"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000367203","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000367203","0.064",,,"0.203",,,,"0.574","0.474"
,"pp","9606.ENSP00000349508 (pp) 9606.ENSP00000352925","false","pp","9606.ENSP00000349508 (pp) 9606.ENSP00000352925","0.159",,,"0.152",,,,"0.497","0.351"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000405327","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000405327",,,,"0.057",,,,"0.472","0.464"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000391676","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000391676","0.055",,,"0.067",,,,"0.415","0.39"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000484803","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000484803","0.062",,,"0.078",,,,"0.565","0.538"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000368632","0.07",,,"0.078",,,,"0.737","0.719"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000398655","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000398655","0.234",,,"0.067",,,,"0.419","0.253"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000388940","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000388940","0.051",,,"0.058",,,,"0.431","0.416"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000350844","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000350844",,,,"0.063",,,,"0.467","0.455"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000353401","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000353401",,,,"0.158",,,,"0.842","0.82"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000400142","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000400142","0.418",,,"0.143",,,,"0.635","0.327"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000359215","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000359215",,,,"0.059",,,,"0.468","0.458"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000370343","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000370343",,,,,,,,"0.404","0.404"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000362820","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000362820","0.731",,,"0.172",,,,"0.875","0.487"
,"pp","9606.ENSP00000349723 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000349723 (pp) 9606.ENSP00000395654",,,,"0.319",,,,"0.49","0.283"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000378414","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000378414","0.104",,,"0.27",,,,"0.455","0.235"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000382840","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000382840","0.17",,,"0.069",,,,"0.431","0.323"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000359804","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000359804","0.649",,,,,,,"0.728","0.259"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000376276","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000376276","0.321",,,,,,,"0.62","0.463"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000358983","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000358983",,,,"0.129",,,,"0.429","0.372"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000354522","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000354522","0.073",,,"0.486",,,,"0.591","0.211"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000395654","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000395654","0.288",,,"0.182",,,,"0.52","0.242"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000474096","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000474096","0.629",,,"0.056",,,,"0.694","0.196"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000479606","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000479606","0.062",,,,,,,"0.435","0.423"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000442460","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000442460","0.059",,"0.9","0.27",,,,"0.929","0.091"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000407552","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000407552",,,,"0.483",,,,"0.483",
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000479904","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000479904",,,,"0.27",,,,"0.462","0.294"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000360266",,,,"0.129",,,,"0.496","0.445"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000437256","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000437256","0.064",,,"0.27",,,,"0.425","0.227"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000363822","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000363822",,,,"0.27",,,,"0.551","0.411"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000435210","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000435210","0.351",,,"0.27",,,,"0.578","0.181"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000463069","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000463069","0.062",,,"0.27",,,,"0.792","0.721"
,"pp","9606.ENSP00000349748 (pp) 9606.ENSP00000350844","false","pp","9606.ENSP00000349748 (pp) 9606.ENSP00000350844",,,,,,,,"0.425","0.425"
,"pp","9606.ENSP00000350012 (pp) 9606.ENSP00000404854","false","pp","9606.ENSP00000350012 (pp) 9606.ENSP00000404854",,,,"0.27",,,,"0.4","0.212"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000362441","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000362441",,,"0.6",,,,,"0.687","0.251"
,"pp","9606.ENSP00000350249 (pp) 9606.ENSP00000372689","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000372689","0.074",,"0.6",,,,,"0.638","0.103"
"1","pp","9606.ENSP00000350012 (pp) 9606.ENSP00000368566","false","pp","9606.ENSP00000350012 (pp) 9606.ENSP00000368566","0.064","0.126","0.6","0.117",,,,"0.729","0.207"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000406046","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000406046","0.063",,"0.6",,,,,"0.624","0.079"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000357283","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000357283",,,"0.6",,,,,"0.609","0.065"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000482313","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000482313","0.071",,,"0.515",,,,"0.64","0.266"
,"pp","9606.ENSP00000350249 (pp) 9606.ENSP00000392147","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000392147",,,"0.9",,,,,"0.9",
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000418960","0.096",,,"0.405",,,,"0.536","0.208"
,"pp","9606.ENSP00000350681 (pp) 9606.ENSP00000427562","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000427562","0.052",,,"0.06",,,,"0.459","0.442"
"1","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000381588","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000381588",,,,,,,,"0.519","0.519"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000363668","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000363668",,,"0.6",,,,,"0.645","0.15"
"1","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000369497","false","pp","9606.ENSP00000350249 (pp) 9606.ENSP00000369497","0.062",,,,,,,"0.439","0.427"
"1","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000356113","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000356113",,,,,,,,"0.825","0.825"
,"pp","9606.ENSP00000350681 (pp) 9606.ENSP00000360266","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000360266",,,,"0.158",,,,"0.411","0.33"
,"pp","9606.ENSP00000350681 (pp) 9606.ENSP00000418960","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000418960","0.062",,,"0.282",,,,"0.413","0.199"
,"pp","9606.ENSP00000350681 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000350681 (pp) 9606.ENSP00000361423","0.052",,,"0.06",,,,"0.4","0.381"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000479618","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000479618",,,,"0.129",,,,"0.664","0.631"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000427514",,,,"0.08",,,,"0.549","0.531"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000484803","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000484803",,,,"0.069",,,,"0.519","0.505"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000376544","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000376544","0.249",,,,,,,"0.705","0.625"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000368632","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000368632","0.082",,,"0.057",,,,"0.593","0.568"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000376786","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000376786","0.187",,,,,,,"0.746","0.701"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000373700","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000373700",,,,"0.076",,,,"0.58","0.565"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000418915","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000418915","0.049",,,"0.098",,,,"0.626","0.6"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000485010","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000485010","0.118",,,"0.056",,,,"0.517","0.467"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000405890","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000405890",,,,"0.117",,,,"0.629","0.597"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000385036","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000385036","0.14",,,,,,,"0.453","0.391"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000388940","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000388940","0.053",,,"0.078",,,,"0.43","0.4"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000371219","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000371219","0.119",,,"0.077",,,,"0.681","0.64"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000365858","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000365858","0.064",,,"0.057",,,,"0.543","0.525"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000361423",,,,"0.076",,,,"0.616","0.602"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000370697","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000370697","0.095",,,,,,,"0.585","0.561"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000371067",,,,"0.076",,,,"0.599","0.584"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000407586",,,,"0.077",,,,"0.492","0.472"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000364907","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000364907","0.09",,,"0.076",,,,"0.463","0.413"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000364839","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000364839",,,,,,,,"0.456","0.456"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000411355","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000411355","0.097",,,"0.071",,,,"0.709","0.681"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000391676","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000391676","0.068",,,"0.076",,,,"0.425","0.386"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000358092","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000358092",,,,"0.059",,,,"0.776","0.772"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000363689","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000363689",,,,"0.27",,,,"0.75","0.671"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000368880",,,,"0.069",,,,"0.553","0.539"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000370343","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000370343","0.109",,,,,,,"0.832","0.819"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000363668","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000363668",,,,"0.27",,,,"0.77","0.698"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000380019","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000380019",,,,"0.063",,,,"0.438","0.425"
,"pp","9606.ENSP00000351015 (pp) 9606.ENSP00000432586","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000432586","0.062",,,,,,,"0.418","0.405"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000354794","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000354794",,,,"0.063",,,,"0.404","0.391"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000384371","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000384371",,,,"0.063",,,,"0.822","0.819"
,"pp","9606.ENSP00000351015 (pp) 9606.ENSP00000357494","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000357494","0.064",,,"0.342",,,,"0.71","0.568"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000379658","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000379658","0.062",,,"0.059",,,,"0.726","0.715"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000483570","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000483570","0.089",,,"0.076",,,,"0.497","0.451"
"1","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000427514","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000427514",,,,,,,,"0.497","0.498"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000415151","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000415151","0.062",,"0.6","0.111",,,,"0.648","0.071"
,"pp","9606.ENSP00000351015 (pp) 9606.ENSP00000400175","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000400175",,,,"0.181",,,,"0.401","0.3"
,"pp","9606.ENSP00000350844 (pp) 9606.ENSP00000436786","false","pp","9606.ENSP00000350844 (pp) 9606.ENSP00000436786",,,,"0.297",,,,"0.604","0.461"
"1","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000363193","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000363193","0.064",,,,,,,"0.409","0.395"
"1","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000372023","false","pp","9606.ENSP00000351015 (pp) 9606.ENSP00000372023","0.063",,,"0.102",,,,"0.563","0.523"
